Cantidad_Total,Venta_Total,NumeroDocumento,NombreCliente,Municipio,Departamento,NombreProducto,NitCliente,Fuente,CodVendedor,NombreVendedor,Referencia,FechaDocumento,Presentacion,Clasificacion,Meses de la ultima compra,Vent_positivas,Dev_positivas
8,302520,FE0009295,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,746809218-1,ventas,16,Vendedor 2,14394001,27/03/2024,KILOS,CERAS Y ADITIVOS,12,302520,0
10,147175,FE0009446,Cliente 80,ENVIGADO,Antioquia,PARAFINA MEDIA,746809218-1,ventas,16,Vendedor 2,14361002,07/09/2021,KILOS,PARAFINAS,43,147175,0
60,939000,FE0009447,Cliente 750,ENVIGADO,Antioquia,PARAFINA MEDIA,250694494-2,ventas,16,Vendedor 2,14361002,17/01/2022,KILOS,PARAFINAS,38,939000,0
120,4911000,FE0009448,Cliente 750,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,250694494-2,ventas,16,Vendedor 2,14394001,14/02/2022,KILOS,CERAS Y ADITIVOS,38,4911000,0
24.38,1013110.9,FE0009449,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,746809218-1,ventas,16,Vendedor 2,14394001,13/06/2022,KILOS,CERAS Y ADITIVOS,34,1013110.9,0
5,65950,FE0009450,Cliente 151,ENVIGADO,Antioquia,PARAFINA LIVIANA,46582385-7,ventas,16,Vendedor 2,14361001,16/04/2024,KILOS,PARAFINAS,11,65950,0
2,2079830,FE0009451,Cliente 82,GALAPA,ATLANTICO,PAPEL CELOFAN CRISTAL,42518873-4,ventas,08,Vendedor 1,14393001,27/08/2021,UNIDAD,CELOFAN,43,2079830,0
2,2079830,FE0009451,Cliente 82,GALAPA,ATLANTICO,PAPEL CELOFAN CRISTAL,42518873-4,ventas,08,Vendedor 1,14393001,27/08/2021,UNIDAD,CELOFAN,43,2079830,0
10,150425,FE0008396,Cliente 151,ENVIGADO,Antioquia,PARAFINA CHINA SR 58-60,46582385-7,ventas,16,Vendedor 2,14361006,06/09/2024,KILOS,PARAFINAS,6,150425,0
610,6472100,FE0009452,Cliente 4,PEREIRA,RISARALDA,PARAFINA LIVIANA,370282-7,ventas,08,Vendedor 1,14361001,10/02/2021,KILOS,PARAFINAS,50,6472100,0
42,2677500,FE0009349,Cliente 58,ITAGUI,Antioquia,SILICONA,226051095-6,ventas,17,Vendedor 6,14397007,29/11/2023,KILOS,QUIMICOS,16,2677500,0
200,31000,FE0009453,Cliente 468,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE AZUL,343652357-6,ventas,08,Vendedor 1,14377014,09/09/2024,GRAMOS,COLORANTES,6,31000,0
200,2977500,FE0009454,Cliente 474,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,675048824-9,ventas,14,Vendedor 5,14361001,23/09/2021,KILOS,PARAFINAS,42,2977500,0
4,73630,FE0006382,Cliente 702,BOGOTA,SANTA FE DE BOGOTA,CERA PREPARADA ORIGINAL,23624193-9,ventas,08,Vendedor 1,14394006,19/09/2024,KILOS,CERAS Y ADITIVOS,6,73630,0
75,1031812.5,FE0009455,Cliente 715,BOGOTA,SANTA FE DE BOGOTA,ACIDO ESTEARICO,301718481-0,ventas,14,Vendedor 5,14392001,20/12/2024,KILOS,CERAS Y ADITIVOS,3,1031812.5,0
200,32500,FE0006383,Cliente 468,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE NARANJA,343652357-6,ventas,08,Vendedor 1,14377017,15/11/2024,GRAMOS,COLORANTES,4,32500,0
200,49905,FE0006398,Cliente 468,BOGOTA,SANTA FE DE BOGOTA,COLORANTE A LA GRASA ROJO,343652357-6,ventas,08,Vendedor 1,14377027,13/02/2024,GRAMOS,COLORANTES,13,49905,0
1,56722.5,FE0009456,Cliente 630,ITAGUI,Antioquia,CHAPA IMPORTADA,87621117-6,ventas,16,Vendedor 2,143935001,29/11/2023,KILOS,INSUMOS DE VELAS,16,56722.5,0
200,31000,FE0009453,Cliente 468,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE NARANJA,343652357-6,ventas,08,Vendedor 1,14377017,09/09/2024,GRAMOS,COLORANTES,6,31000,0
462,8667120,FE0009457,Cliente 249,BOGOTA,SANTA FE DE BOGOTA,POLIOL ESTANDAR,89896302-5,ventas,08,Vendedor 1,14397002,12/05/2023,KILOS,QUIMICOS,22,8667120,0
200,7300000,FE0009348,Cliente 58,ITAGUI,Antioquia,T.D.I. 80/20,226051095-6,ventas,17,Vendedor 6,14397004,12/05/2023,KILOS,QUIMICOS,22,7300000,0
168,3183600,FE0009348,Cliente 58,ITAGUI,Antioquia,POLIOL ESTANDAR,226051095-6,ventas,17,Vendedor 6,14397002,12/05/2023,KILOS,QUIMICOS,22,3183600,0
1000,150200,FE0009458,Cliente 103,IPIALES,NARI•O,COLORANTE FLUORESCENTE NARANJA,78518161-9,ventas,08,Vendedor 1,14377017,23/09/2023,GRAMOS,COLORANTES,18,150200,0
200,3164000,FE0009459,Cliente 630,ITAGUI,Antioquia,PARAFINA LIVIANA,87621117-6,ventas,16,Vendedor 2,14361001,31/03/2023,KILOS,PARAFINAS,24,3164000,0
150,9375000,FE0009460,Cliente 19,BOGOTA,SANTA FE DE BOGOTA,SILICONA,78546176-7,ventas,08,Vendedor 1,14397007,18/11/2024,KILOS,QUIMICOS,4,9375000,0
1400,21059500,FE0009461,Cliente 478,PEREIRA,RISARALDA,PARAFINA LIVIANA,71173093-4,ventas,17,Vendedor 6,14361001,18/11/2024,KILOS,PARAFINAS,4,21059500,0
84,5250000,FE0009462,Cliente 19,BOGOTA,SANTA FE DE BOGOTA,SILICONA,78546176-7,ventas,08,Vendedor 1,14397007,13/08/2024,KILOS,QUIMICOS,7,5250000,0
200,33000,FE0008362,Cliente 63,ENVIGADO,Antioquia,CANELA INDIA CQP V002,7036308702-8,ventas,16,Vendedor 2,1437152,27/11/2024,GRAMOS,AROMAS,4,33000,0
10,175950,FE0008688,Cliente 151,ENVIGADO,Antioquia,PARAFINA CHINA SR 58-60,46582385-7,ventas,16,Vendedor 2,14361006,15/04/2023,KILOS,PARAFINAS,23,175950,0
7,7647062.5,FE0009463,Cliente 82,GALAPA,ATLANTICO,PAPEL CELOFAN CRISTAL,42518873-4,ventas,08,Vendedor 1,14393001,20/10/2021,UNIDAD,CELOFAN,41,7647062.5,0
10,135189,FE0009464,Cliente 151,ENVIGADO,Antioquia,PARAFINA SR58-60,46582385-7,ventas,16,Vendedor 2,14501003,21/05/2021,KILOS,PARAFINAS,47,135189,0
4,98320,FE0008365,Cliente 151,ENVIGADO,Antioquia,CERA PREPARADA CQP 224,46582385-7,ventas,16,Vendedor 2,143705,16/10/2024,KILOS,CERAS Y ADITIVOS,5,98320,0
10,172275,FE0009465,Cliente 63,ENVIGADO,Antioquia,PARAFINA FR60-62,7036308702-8,ventas,16,Vendedor 2,14391004,24/10/2024,KILOS,PARAFINAS,5,172275,0
5,67226.875,FE0009464,Cliente 151,ENVIGADO,Antioquia,PARAFINA LIVIANA,46582385-7,ventas,16,Vendedor 2,14501002,21/05/2021,KILOS,PARAFINAS,47,67226.875,0
10,157575,FE0009466,Cliente 151,ENVIGADO,Antioquia,PARAFINA LIVIANA,46582385-7,ventas,16,Vendedor 2,14361001,28/02/2023,KILOS,PARAFINAS,25,157575,0
10,155450,FE0009467,Cliente 151,ENVIGADO,Antioquia,PARAFINA LIVIANA,46582385-7,ventas,16,Vendedor 2,14361001,29/11/2023,KILOS,PARAFINAS,16,155450,0
9.464,345554.3,FE0009468,Cliente 671,CAICEDONIA,VALLE DEL CAUCA,CERA MICROCRISTALINA BRASILERA,41923720-2,ventas,16,Vendedor 2,14394001,04/11/2021,KILOS,CERAS Y ADITIVOS,41,345554.3,0
10,203775,FE0008890,Cliente 151,ENVIGADO,Antioquia,PARAFINA MEDIA,46582385-7,ventas,16,Vendedor 2,14361002,05/07/2022,KILOS,PARAFINAS,33,203775,0
4,155460,FE0009469,Cliente 671,CAICEDONIA,VALLE DEL CAUCA,CERA MICROCRISTALINA BRASILERA,41923720-2,ventas,16,Vendedor 2,14394001,28/02/2023,KILOS,CERAS Y ADITIVOS,25,155460,0
299.6,10936149,FE0009470,Cliente 82,GALAPA,ATLANTICO,CERA MICROCRISTALINA BRASILERA,42518873-4,ventas,08,Vendedor 1,14394001,16/11/2021,KILOS,CERAS Y ADITIVOS,41,10936149,0
5,113975,FE0009471,Cliente 151,ENVIGADO,Antioquia,PARAFINA MEDIA,46582385-7,ventas,16,Vendedor 2,14361002,13/05/2022,KILOS,PARAFINAS,35,113975,0
10,171225,FE0009472,Cliente 151,ENVIGADO,Antioquia,PARAFINA MEDIA,46582385-7,ventas,16,Vendedor 2,14361002,28/02/2022,KILOS,PARAFINAS,37,171225,0
5,73612.5,FE0009473,Cliente 63,ENVIGADO,Antioquia,PARAFINA MEDIA,7036308702-8,ventas,16,Vendedor 2,14361002,09/09/2021,KILOS,PARAFINAS,43,73612.5,0
4.664,238097.2,FE0009474,Cliente 671,CAICEDONIA,VALLE DEL CAUCA,CERA MICROCRISTALINA ESPA•OLA,41923720-2,ventas,16,Vendedor 2,14394002,07/09/2023,KILOS,CERAS Y ADITIVOS,19,238097.2,0
10,164275,FE0008405,Cliente 151,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,46582385-7,ventas,16,Vendedor 2,14391003,17/11/2023,KILOS,PARAFINAS,16,164275,0
1,95047.5,FE0009475,Cliente 286,BOGOTA,SANTA FE DE BOGOTA,VIBAR,653220519-1,ventas,08,Vendedor 1,14394004,07/11/2024,KILOS,CERAS Y ADITIVOS,4,95047.5,0
800,8562000,FE0009342,Cliente 119,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,74465190-9,ventas,03,Vendedor 5,14361001,24/02/2021,KILOS,PARAFINAS,49,8562000,0
84,5355000,FE0009476,Cliente 19,BOGOTA,SANTA FE DE BOGOTA,SILICONA,78546176-7,ventas,08,Vendedor 1,14397007,15/02/2024,KILOS,QUIMICOS,13,5355000,0
200,35000,FE0009136,Cliente 702,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE AMARILLO,23624193-9,ventas,08,Vendedor 1,14377013,26/09/2024,GRAMOS,COLORANTES,6,35000,0
200,35500,FE0009136,Cliente 702,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE VERDE,23624193-9,ventas,08,Vendedor 1,14377016,26/09/2024,GRAMOS,COLORANTES,6,35500,0
200,32500,FE0009136,Cliente 702,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE MAGENTA,23624193-9,ventas,08,Vendedor 1,14377018,26/09/2024,GRAMOS,COLORANTES,6,32500,0
50,777250,FE0009381,Cliente 631,BOGOTA,SANTA FE DE BOGOTA,PARAFINA CHINA SR 58-60,4994910-5,ventas,14,Vendedor 5,14361006,10/04/2024,KILOS,PARAFINAS,11,777250,0
252,6424110,FE0009477,Cliente 15,BOGOTA,SANTA FE DE BOGOTA,POLIOL POLIMERICO,29976026-9,ventas,08,Vendedor 1,14397003,08/09/2022,KILOS,QUIMICOS,31,6424110,0
630,12700800,FE0009478,Cliente 99,BOGOTA,SANTA FE DE BOGOTA,POLIOL POLIMERICO,146992679-6,ventas,08,Vendedor 1,14397003,15/02/2024,KILOS,QUIMICOS,13,12700800,0
42,838215,FE0009479,Cliente 518,BOGOTA,SANTA FE DE BOGOTA,POLIOL POLIMERICO,808160557-6,ventas,08,Vendedor 1,14397003,06/03/2024,KILOS,QUIMICOS,13,838215,0
130,2761200,FE0009480,Cliente 233,ITAGUI,Antioquia,PARAFINA FR 56/58 EN SACO,7202643180-4,ventas,16,Vendedor 2,14391003,16/05/2022,KILOS,PARAFINAS,35,2761200,0
200,3445500,FE0009481,Cliente 233,ITAGUI,Antioquia,PARAFINA FR 56/58 EN SACO,7202643180-4,ventas,16,Vendedor 2,14391003,28/11/2022,KILOS,PARAFINAS,28,3445500,0
50,976875,FE0009482,Cliente 233,ITAGUI,Antioquia,PARAFINA FR 56/58 EN SACO,7202643180-4,ventas,16,Vendedor 2,14391003,08/07/2022,KILOS,PARAFINAS,33,976875,0
100,2861000,FE0009483,Cliente 519,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,19596180-5,ventas,14,Vendedor 5,14397004,11/08/2023,KILOS,QUIMICOS,19,2861000,0
600,91500,FE0006848,Cliente 332,BUCARAMANGA,SANTANDER,COLORANTE FLUORESCENTE NARANJA,74088485-7,ventas,08,Vendedor 1,14377017,24/09/2024,GRAMOS,COLORANTES,6,91500,0
600,14925000,FE0009484,Cliente 313,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,396061172-8,ventas,08,Vendedor 1,14397004,02/08/2024,KILOS,QUIMICOS,8,14925000,0
600,15772500,FE0009485,Cliente 199,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,883665176-5,ventas,08,Vendedor 1,14397004,23/01/2025,KILOS,QUIMICOS,2,15772500,0
42,770805,FE0006855,Cliente 518,BOGOTA,SANTA FE DE BOGOTA,POLIOL ESTANDAR,808160557-6,ventas,08,Vendedor 1,14397002,27/02/2024,KILOS,QUIMICOS,13,770805,0
600,19483500,FE0009486,Cliente 199,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,883665176-5,ventas,08,Vendedor 1,14397004,27/08/2021,KILOS,QUIMICOS,43,19483500,0
20,348750,FE0009487,Cliente 657,RIONEGRO,Antioquia,PARAFINA SR 58/60,405210320-0,ventas,16,Vendedor 2,14391002,16/06/2023,KILOS,PARAFINAS,21,348750,0
2,29410,FE0009488,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PIOLA #18,80414482-9,ventas,08,Vendedor 1,14372505,28/11/2024,UNIDAD,PIOLAS,4,29410,0
20,348750,FE0009489,Cliente 657,RIONEGRO,Antioquia,PARAFINA FR 56/58 EN SACO,405210320-0,ventas,16,Vendedor 2,14391003,27/02/2023,KILOS,PARAFINAS,25,348750,0
20,326950,FE0009490,Cliente 657,RIONEGRO,Antioquia,PARAFINA SR 58/60,405210320-0,ventas,16,Vendedor 2,14391002,13/08/2021,KILOS,PARAFINAS,44,326950,0
5,66175,FE0005959,Cliente 453,RIONEGRO,Antioquia,ACIDO ESTEARICO HPS P10,7343073049-3,ventas,17,Vendedor 6,14392002,18/10/2024,KILOS,CERAS Y ADITIVOS,5,66175,0
4,99160,FE0005959,Cliente 453,RIONEGRO,Antioquia,CERA PREPARADA CQP 224,7343073049-3,ventas,17,Vendedor 6,143705,18/10/2024,KILOS,CERAS Y ADITIVOS,5,99160,0
0.4,5879,FE0002166,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PIOLA #30,80414482-9,ventas,08,Vendedor 1,14372517,22/08/2024,UNIDAD,PIOLAS,7,5879,0
10,148425,FE0009491,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PARAFINA LIVIANA,80414482-9,ventas,08,Vendedor 1,14361001,21/11/2024,KILOS,PARAFINAS,4,148425,0
60,890850,FE0006791,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PARAFINA LIVIANA,80414482-9,ventas,08,Vendedor 1,14361001,29/11/2024,KILOS,PARAFINAS,4,890850,0
1000,150000,FE0006753,Cliente 220,BARRANQUILLA,ATLANTICO,COLORANTE FLUORESCENTE NARANJA,268527382-5,ventas,17,Vendedor 6,14377017,29/08/2024,GRAMOS,COLORANTES,7,150000,0
0.2,24117.5,FE0009492,Cliente 68,NEIVA,HUILA,CHAPAS,6119469880-8,ventas,08,Vendedor 1,14372002,13/10/2021,UNIDAD,Insumos de velas,42,24117.5,0
0.2,19009.5,FE0009318,Cliente 656,CARTAGENA,BOLIVAR,VIBAR,13874776-7,ventas,14,Vendedor 5,14394004,30/10/2024,KILOS,CERAS Y ADITIVOS,5,19009.5,0
2,29410,FE0009488,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PIOLA #27,80414482-9,ventas,08,Vendedor 1,14372502,28/11/2024,UNIDAD,PIOLAS,4,29410,0
2,29410,FE0009488,Cliente 454,PAMPLONITA,NORTE DE SANTANDER,PIOLA #30,80414482-9,ventas,08,Vendedor 1,14372517,28/11/2024,UNIDAD,PIOLAS,4,29410,0
1000,15120000,FE0009493,Cliente 450,RIONEGRO,Antioquia,PARAFINA CHINA SR 58-60,54784711-4,ventas,17,Vendedor 6,14361006,01/08/2023,KILOS,PARAFINAS,20,15120000,0
20,323550,FE0009494,Cliente 657,RIONEGRO,Antioquia,PARAFINA CHINA SR 58-60,405210320-0,ventas,16,Vendedor 2,14361006,10/09/2024,KILOS,PARAFINAS,6,323550,0
1200,222330,FE0009495,Cliente 220,BARRANQUILLA,ATLANTICO,COLORANTE FLUORESCENTE AMARILLO,268527382-5,ventas,17,Vendedor 6,14377013,24/11/2023,GRAMOS,COLORANTES,16,222330,0
1000,133600,FE0009495,Cliente 220,BARRANQUILLA,ATLANTICO,COLORANTE FLUORESCENTE MAGENTA,268527382-5,ventas,17,Vendedor 6,14377018,24/11/2023,GRAMOS,COLORANTES,16,133600,0
5,109762.5,FE0009496,Cliente 63,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,7036308702-8,ventas,16,Vendedor 2,14391003,28/02/2022,KILOS,PARAFINAS,37,109762.5,0
10,163475,FE0009473,Cliente 63,ENVIGADO,Antioquia,PARAFINA SR 58/60,7036308702-8,ventas,16,Vendedor 2,14391002,09/09/2021,KILOS,PARAFINAS,43,163475,0
10,216375,FE0009497,Cliente 151,ENVIGADO,Antioquia,PARAFINA SR 58/60,46582385-7,ventas,16,Vendedor 2,14391002,31/03/2022,KILOS,PARAFINAS,36,216375,0
10,212400,FE0009498,Cliente 151,ENVIGADO,Antioquia,PARAFINA SR 58/60,46582385-7,ventas,16,Vendedor 2,14391002,20/05/2022,KILOS,PARAFINAS,34,212400,0
50.144,2104794.4,FE0009499,Cliente 750,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,250694494-2,ventas,16,Vendedor 2,14394001,13/07/2022,KILOS,CERAS Y ADITIVOS,33,2104794.4,0
4,151260,FE0009500,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,746809218-1,ventas,16,Vendedor 2,14394001,06/03/2024,KILOS,CERAS Y ADITIVOS,13,151260,0
8,277320,FE0009298,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,746809218-1,ventas,16,Vendedor 2,14394001,12/06/2024,KILOS,CERAS Y ADITIVOS,9,277320,0
4,138660,FE0009299,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA BRASILERA,746809218-1,ventas,16,Vendedor 2,14394001,10/07/2024,KILOS,CERAS Y ADITIVOS,8,138660,0
20,394950,FE0007637,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,21/09/2022,KILOS,PARAFINAS,30,394950,0
4.6,173949,FE0009501,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA ESPA•OLA,746809218-1,ventas,16,Vendedor 2,14394002,13/08/2024,KILOS,CERAS Y ADITIVOS,7,173949,0
4.6,173949,FE0009502,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA ESPA•OLA,746809218-1,ventas,16,Vendedor 2,14394002,10/09/2024,KILOS,CERAS Y ADITIVOS,6,173949,0
10,233900,FE0009503,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,24/01/2022,KILOS,PARAFINAS,38,233900,0
10,134453.75,FE0009504,Cliente 80,ENVIGADO,Antioquia,PARAFINA MEDIA,746809218-1,ventas,16,Vendedor 2,14501001,26/05/2021,KILOS,PARAFINAS,46,134453.75,0
10,212400,FE0009359,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,16/05/2022,KILOS,PARAFINAS,35,212400,0
20,348750,FE0009360,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,28/01/2025,KILOS,PARAFINAS,2,348750,0
10,202975,FE0009411,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,27/10/2021,KILOS,PARAFINAS,41,202975,0
10,209650,FE0009415,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,14/06/2022,KILOS,PARAFINAS,34,209650,0
10,154950,FE0009505,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,19/03/2024,KILOS,PARAFINAS,12,154950,0
1500,36825000,FE0009478,Cliente 99,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,146992679-6,ventas,08,Vendedor 1,14397004,15/02/2024,KILOS,QUIMICOS,13,36825000,0
4,71850,FE0009506,Cliente 634,BOGOTA,SANTA FE DE BOGOTA,CERA PREPARADA ORIGINAL,3022278049-9,ventas,17,Vendedor 6,14394006,09/09/2024,KILOS,CERAS Y ADITIVOS,6,71850,0
150,4919250,FE0009507,Cliente 613,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,112519033-8,ventas,08,Vendedor 1,14397004,27/08/2021,KILOS,QUIMICOS,43,4919250,0
84,2984100,FE0009507,Cliente 613,BOGOTA,SANTA FE DE BOGOTA,POLIOL ESTANDAR,112519033-8,ventas,08,Vendedor 1,14397002,27/08/2021,KILOS,QUIMICOS,43,2984100,0
4000,99400000,FE0009508,Cliente 275,BUCARAMANGA,SANTANDER,T.D.I. 80/20,881003227-1,ventas,08,Vendedor 1,14397004,26/11/2024,KILOS,QUIMICOS,4,99400000,0
20,414700,FE0009509,Cliente 810,BUCARAMANGA,SANTANDER,PARAFINA SR 58/60,74562463-3,ventas,08,Vendedor 1,14391002,16/11/2021,KILOS,PARAFINAS,41,414700,0
47.2,1948652,FE0009510,Cliente 811,PEREIRA,RISARALDA,CERA MICROCRISTALINA ESPA•OLA,504146098-7,ventas,16,Vendedor 2,14394002,13/02/2024,KILOS,CERAS Y ADITIVOS,13,1948652,0
10,149925,FE0009511,Cliente 416,BOGOTA,SANTA FE DE BOGOTA,PARAFINA FR56-58 EN CAJA,17954280-7,ventas,08,Vendedor 1,14391006,15/02/2024,KILOS,PARAFINAS,13,149925,0
4000,53760000,FE0009512,Cliente 23,BOGOTA,SANTA FE DE BOGOTA,PARAFINA MEDIA,586771510-8,ventas,08,Vendedor 1,14361002,26/02/2024,KILOS,PARAFINAS,13,53760000,0
324,4390200,FE0009513,Cliente 199,BOGOTA,SANTA FE DE BOGOTA,CLORURO DE METILENO,883665176-5,ventas,08,Vendedor 1,14397005,03/09/2021,KILOS,QUIMICOS,43,4390200,0
2000,29410000,FE0009514,Cliente 710,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,7377599532-6,ventas,14,Vendedor 5,14361001,07/10/2024,KILOS,PARAFINAS,5,29410000,0
5,475237.5,FE0009515,Cliente 711,BOGOTA,SANTA FE DE BOGOTA,VIBAR,398725344-3,ventas,08,Vendedor 1,14394004,20/11/2024,KILOS,CERAS Y ADITIVOS,4,475237.5,0
2800,37632000,FE0009512,Cliente 23,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,586771510-8,ventas,08,Vendedor 1,14361001,26/02/2024,KILOS,PARAFINAS,13,37632000,0
200,2557500,FE0009516,Cliente 233,ITAGUI,Antioquia,PARAFINA LIVIANA,7202643180-4,ventas,17,Vendedor 6,14361001,23/04/2024,KILOS,PARAFINAS,11,2557500,0
20,316950,FE0006762,Cliente 269,BOGOTA,SANTA FE DE BOGOTA,PARAFINA CHINA SR 58-60,269174894-2,ventas,08,Vendedor 1,14361006,04/12/2024,KILOS,PARAFINAS,3,316950,0
200,3161500,FE0009517,Cliente 269,BOGOTA,SANTA FE DE BOGOTA,PARAFINA CHINA SR 58-60,269174894-2,ventas,08,Vendedor 1,14361006,25/05/2023,KILOS,PARAFINAS,22,3161500,0
1000,133600,FE0009458,Cliente 103,IPIALES,NARI•O,COLORANTE FLUORESCENTE MAGENTA,78518161-9,ventas,08,Vendedor 1,14377018,23/09/2023,GRAMOS,COLORANTES,18,133600,0
1000,160275,FE0009458,Cliente 103,IPIALES,NARI•O,COLORANTE FLUORESCENTE VERDE,78518161-9,ventas,08,Vendedor 1,14377016,23/09/2023,GRAMOS,COLORANTES,18,160275,0
1000,158400,FE0009458,Cliente 103,IPIALES,NARI•O,COLORANTE FLUORESCENTE AMARILLO,78518161-9,ventas,08,Vendedor 1,14377013,23/09/2023,GRAMOS,COLORANTES,18,158400,0
10,159675,FE0009518,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,23/04/2024,KILOS,PARAFINAS,11,159675,0
10,159675,FE0009519,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,30/04/2024,KILOS,PARAFINAS,11,159675,0
150,3107250,FE0009520,Cliente 165,MARINILLA,Antioquia,PARAFINA SR 58/60,8791887-4,ventas,16,Vendedor 2,14391002,17/11/2021,KILOS,PARAFINAS,41,3107250,0
20,402250,FE0009521,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,21/07/2022,KILOS,PARAFINAS,32,402250,0
20,302500,FE0009522,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,20/06/2024,KILOS,PARAFINAS,9,302500,0
10,199675,FE0009523,Cliente 80,ENVIGADO,Antioquia,PARAFINA FR 56/58 EN SACO,746809218-1,ventas,16,Vendedor 2,14391003,24/06/2022,KILOS,PARAFINAS,33,199675,0
4.6,122946.5,FE0009524,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA ESPA•OLA,746809218-1,ventas,16,Vendedor 2,14394002,15/02/2024,KILOS,CERAS Y ADITIVOS,13,122946.5,0
4.656,192222.96,FE0009525,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA ESPA•OLA,746809218-1,ventas,16,Vendedor 2,14394002,17/02/2024,KILOS,CERAS Y ADITIVOS,13,192222.96,0
4.8,198168,FE0009526,Cliente 80,ENVIGADO,Antioquia,CERA MICROCRISTALINA ESPA•OLA,746809218-1,ventas,16,Vendedor 2,14394002,26/02/2024,KILOS,CERAS Y ADITIVOS,13,198168,0
10,154950,FE0009527,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,22/03/2024,KILOS,PARAFINAS,12,154950,0
10,149150,FE0009528,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,26/06/2024,KILOS,PARAFINAS,9,149150,0
10,149150,FE0009529,Cliente 80,ENVIGADO,Antioquia,PARAFINA SR 58/60,746809218-1,ventas,16,Vendedor 2,14391002,27/06/2024,KILOS,PARAFINAS,9,149150,0
4,163030,FE0009530,Cliente 80,ENVIGADO,Antioquia,CERA BRASILERA N,746809218-1,ventas,16,Vendedor 2,143703,31/08/2023,KILOS,CERAS Y ADITIVOS,19,163030,0
16,409320,FE0009531,Cliente 264,ENVIGADO,Antioquia,CERA DE VASO,245238950-2,ventas,17,Vendedor 6,14394003,28/05/2024,KILOS,CERAS Y ADITIVOS,10,409320,0
